prompt_id,instance_id,response,correct,message
2326,1113,,,
205,1034,,,
3661,1155,,,
976,149,,,
2595,970,,,
2073,1910,,,
4276,1623,,,
3813,896,,,
3640,1120,,,
3949,1132,,,
1738,1256,,,
2560,218,,,
2060,1897,,,
976,1661,,,
2662,1574,,,
3126,175,,,
3465,1549,,,
4155,414,,,
3561,1801,,,
2637,1843,,,
3874,424,,,
1371,1069,,,
3163,1256,,,
1510,855,,,
3430,838,,,
1900,1403,,,
1376,557,,,
3991,1751,,,
1832,825,,,
2218,1100,,,
1915,1288,,,
4102,522,,,
359,1596,,,
1599,668,,,
661,834,,,
337,1974,,,
2738,1181,,,
3431,1077,,,
3401,1166,,,
2693,1932,,,
916,234,,,
2227,1360,,,
527,1152,,,
1959,720,,,
2585,595,,,
1603,1707,,,
176,1292,,,
3760,1766,,,
3331,1517,,,
4348,702,,,
1935,111,,,
1260,1852,,,
4253,304,,,
3724,381,,,
3226,1371,,,
720,322,,,
3619,607,,,
280,251,,,
2971,876,,,
727,1410,,,
866,662,,,
3949,571,,,
62,727,,,
1343,753,,,
2248,741,,,
1560,1647,,,
1994,678,,,
3588,627,,,
2015,1833,,,
3703,76,,,
2100,224,,,
1803,1464,,,
3879,1414,,,
2091,1983,,,
4480,935,,,
379,1333,,,
565,496,,,
1827,1007,,,
631,410,,,
4408,967,,,
2204,957,,,
1617,287,,,
2409,1145,,,
629,1494,,,
1580,1549,,,
2889,1060,,,
4039,1019,,,
1000,1871,,,
3669,1032,,,
1198,1290,,,
3473,686,,,
1042,1865,,,
548,896,,,
911,903,,,
2407,229,,,
3869,774,,,
3202,745,,,
1430,1796,,,
211,326,,,
3734,1807,,,
1719,881,,,
2141,1886,,,
3869,721,,,
4518,1525,,,
4038,1842,,,
1920,1254,,,
2884,171,,,
2617,1103,,,
1015,757,,,
2353,1202,,,
2714,1506,,,
2927,1081,,,
3502,1493,,,
2561,406,,,
3792,386,,,
1627,693,,,
538,1293,,,
819,1362,,,
3325,955,,,
4293,1528,,,
4477,1557,,,
2741,1071,,,
1477,870,,,
3393,811,,,
3375,1560,,,
1941,154,,,
3971,653,,,
157,1998,,,
115,1441,,,
4384,1178,,,
2252,1270,,,
1875,1279,,,
1630,561,,,
380,812,,,
1045,28,,,
2501,1198,,,
3069,933,,,
3975,1111,,,
4253,1784,,,
872,1671,,,
3394,76,,,
3133,670,,,
3637,84,,,
81,1992,,,
4354,764,,,
4441,1805,,,
396,552,,,
2219,1302,,,
574,1745,,,
4263,1121,,,
316,1303,,,
1089,684,,,
2359,1472,,,
2385,317,,,
3373,912,,,
1548,801,,,
4419,1228,,,
1430,61,,,
3625,1637,,,
550,624,,,
3919,1815,,,
1721,1122,,,
2200,719,,,
3166,1975,,,
285,165,,,
3837,1786,,,
1824,1562,,,
3640,147,,,
1691,577,,,
655,1869,,,
2197,82,,,
1637,19,,,
785,1853,,,
4330,1748,,,
716,516,,,
1593,1435,,,
3786,1638,,,
1121,1065,,,
1272,1185,,,
1689,1321,,,
4362,1813,,,
57,1416,,,
2562,1941,,,
2846,1579,,,
56,1344,,,
1922,1500,,,
27,1128,,,
4401,292,,,
1928,363,,,
939,125,,,
678,1415,,,
3370,1790,,,
2401,117,,,
4111,235,,,
3459,1256,,,
2139,1404,,,
1551,473,,,
4003,1394,,,
1657,994,,,
3415,381,,,
803,584,,,
1706,1588,,,
1961,1636,,,
3985,250,,,
1103,91,,,
1353,1268,,,
4088,927,,,
866,505,,,
630,1538,,,
3051,1204,,,
2897,102,,,
1740,826,,,
1555,553,,,
3062,421,,,
4226,1263,,,
4487,623,,,
2089,715,,,
286,1429,,,
1467,446,,,
741,653,,,
1678,1091,,,
3334,1378,,,
4082,1185,,,
532,683,,,
3423,603,,,
430,1576,,,
2000,1749,,,
2049,1544,,,
4224,1995,,,
2608,183,,,
609,1214,,,
3972,1043,,,
4371,681,,,
3817,929,,,
3386,370,,,
111,1813,,,
1296,768,,,
4285,1495,,,
4136,1140,,,
2598,1107,,,
120,1120,,,
3960,139,,,
1341,75,,,
3469,1699,,,
2104,1001,,,
4452,579,,,
4268,455,,,
595,439,,,
31,1781,,,
254,48,,,
2081,1806,,,
738,1690,,,
3501,1645,,,
4033,17,,,
4504,1831,,,
625,533,,,
1456,1106,,,
4455,143,,,
4284,610,,,
2041,690,,,
3726,945,,,
1857,375,,,
4530,486,,,
2759,625,,,
1873,230,,,
485,793,,,
1302,885,,,
1542,267,,,
3758,847,,,
4336,17,,,
808,1434,,,
2297,1204,,,
3571,39,,,
2922,719,,,
2096,1099,,,
2656,1384,,,
2055,1885,,,
3537,1706,,,
4333,829,,,
1246,1861,,,
2038,398,,,
1462,858,,,
358,1027,,,
3679,1698,,,
1404,398,,,
2520,1773,,,
4292,561,,,
3475,1212,,,
831,1185,,,
717,408,,,
2857,1344,,,
3622,660,,,
1336,464,,,
1939,884,,,
436,181,,,
3261,1039,,,
4180,44,,,
246,559,,,
541,435,,,
2344,202,,,
3235,1251,,,
4120,1199,,,
313,1601,,,
710,233,,,
2323,463,,,
649,1579,,,
1261,1573,,,
7,693,,,
2141,1629,,,
2473,839,,,
3670,427,,,
882,861,,,
1329,548,,,
311,1256,,,
1690,1393,,,
3521,1568,,,
1075,178,,,
2390,983,,,
3744,1954,,,
2580,182,,,
4226,212,,,
2765,1909,,,
3378,92,,,
1558,1547,,,
1795,1458,,,
3763,1512,,,
4567,1855,,,
3571,544,,,
589,168,,,
4023,1156,,,
1856,1910,,,
1089,1948,,,
3792,1026,,,
3851,1981,,,
3416,149,,,
212,1042,,,
3489,1586,,,
1579,60,,,
2783,1107,,,
555,1799,,,
2014,1545,,,
3419,1059,,,
413,59,,,
3578,1909,,,
3017,1342,,,
3980,1096,,,
2447,1225,,,
624,1125,,,
3463,1066,,,
2105,1223,,,
1839,1325,,,
3483,42,,,
3394,1181,,,
2044,333,,,
3989,1719,,,
3116,1243,,,
3493,1484,,,
718,515,,,
4254,1440,,,
2284,1434,,,
2965,1523,,,
1857,963,,,
2874,785,,,
4042,142,,,
3799,181,,,
4040,921,,,
4160,959,,,
4400,1012,,,
3038,571,,,
1158,878,,,
2320,161,,,
2845,822,,,
4237,200,,,
1960,1068,,,
3472,1759,,,
618,663,,,
4493,1959,,,
4303,1727,,,
1609,740,,,
3689,823,,,
2446,869,,,
2617,1421,,,
4540,1974,,,
1394,321,,,
1594,1515,,,
3165,547,,,
314,1692,,,
2365,1996,,,
1094,1897,,,
2253,1604,,,
2239,1174,,,
2721,438,,,
36,934,,,
1530,422,,,
2947,1654,,,
3271,71,,,
4165,427,,,
522,191,,,
1303,1286,,,
1011,369,,,
4021,818,,,
4337,431,,,
1451,1447,,,
2792,578,,,
600,1675,,,
3338,728,,,
909,1106,,,
28,506,,,
1964,346,,,
3675,1089,,,
3448,19,,,
1747,1092,,,
1357,1376,,,
2447,805,,,
21,858,,,
1868,1872,,,
4260,1636,,,
259,1258,,,
2550,618,,,
1794,161,,,
4117,1052,,,
2142,1947,,,
755,408,,,
1315,64,,,
3666,374,,,
80,1191,,,
4299,453,,,
3148,880,,,
2674,991,,,
2676,298,,,
1007,1347,,,
127,680,,,
4395,1429,,,
3466,412,,,
852,1811,,,
3879,1780,,,
25,1709,,,
4160,1975,,,
4214,1530,,,
1736,523,,,
1733,595,,,
671,1495,,,
1970,1163,,,
1072,1909,,,
2550,115,,,
270,1559,,,
1396,879,,,
3950,1216,,,
3079,1636,,,
2440,1028,,,
1523,934,,,
3011,450,,,
359,174,,,
553,617,,,
3385,180,,,
3132,1977,,,
3760,1394,,,
3057,315,,,
3060,1818,,,
2678,1706,,,
3982,1471,,,
2527,656,,,
4374,97,,,
3171,238,,,
1779,1947,,,
1245,778,,,
597,1250,,,
90,451,,,
4155,1614,,,
26,1433,,,
2859,1049,,,
3307,1171,,,
2830,368,,,
2638,1212,,,
4016,1702,,,
1763,251,,,
4390,715,,,
2381,196,,,
971,773,,,
426,175,,,
3395,190,,,
55,1235,,,
240,1211,,,
3620,890,,,
3183,1438,,,
976,1490,,,
3422,1456,,,
560,1376,,,
2876,451,,,
1624,1399,,,
665,209,,,
3695,456,,,
3174,1628,,,
3404,1465,,,
174,1768,,,
1380,255,,,
2460,475,,,
2448,794,,,
3141,1505,,,
3159,375,,,
3884,233,,,
766,1500,,,
4280,842,,,
709,1734,,,
2460,1641,,,
1786,245,,,
1930,1172,,,
3246,1912,,,
3787,1766,,,
2752,1298,,,
3843,839,,,
2788,752,,,
3036,332,,,
2205,12,,,
3298,790,,,
140,227,,,
3225,942,,,
1598,702,,,
2250,1710,,,
1515,954,,,
3505,1565,,,
179,999,,,
3126,1246,,,
1630,763,,,
1975,485,,,
4403,211,,,
2602,1914,,,
3651,25,,,
3357,1192,,,
3163,1823,,,
420,1882,,,
967,670,,,
4310,1719,,,
3911,428,,,
2686,440,,,
4341,692,,,
303,1301,,,
2419,1359,,,
905,1613,,,
2425,740,,,
164,1706,,,
1618,1393,,,
3515,263,,,
1871,280,,,
2565,586,,,
4416,248,,,
3732,397,,,
2181,1788,,,
2798,1638,,,
883,614,,,
1158,1172,,,
3274,862,,,
1014,1043,,,
2022,1565,,,
3776,860,,,
474,306,,,
1381,1483,,,
1326,1594,,,
1747,496,,,
184,1446,,,
2442,1874,,,
2468,1656,,,
1807,633,,,
588,1021,,,
1370,151,,,
711,152,,,
1655,104,,,
2304,336,,,
2714,137,,,
2771,507,,,
3687,26,,,
256,632,,,
343,531,,,
3988,946,,,
1556,835,,,
2874,523,,,
3364,936,,,
3249,859,,,
4069,864,,,
1099,1845,,,
2093,614,,,
481,1042,,,
3201,18,,,
1759,869,,,
3515,1300,,,
2923,159,,,
3747,1154,,,
4419,1611,,,
1661,1313,,,
3708,548,,,
618,504,,,
3106,436,,,
915,1398,,,
441,589,,,
2389,462,,,
830,1692,,,
1980,1844,,,
3346,1040,,,
4074,394,,,
3820,886,,,
4054,18,,,
3184,1406,,,
4081,1996,,,
3030,1134,,,
1692,422,,,
1078,1901,,,
1112,667,,,
2275,1839,,,
3213,188,,,
4021,1685,,,
1829,1488,,,
3925,308,,,
667,891,,,
3537,556,,,
3956,1030,,,
2630,1478,,,
2755,243,,,
3787,1794,,,
992,245,,,
1108,1643,,,
252,1136,,,
2564,1459,,,
2805,1708,,,
2214,725,,,
200,1191,,,
1369,668,,,
4513,1721,,,
2330,1230,,,
2500,1957,,,
1706,112,,,
4431,1788,,,
1159,1414,,,
3163,150,,,
3748,1276,,,
3386,670,,,
2338,1567,,,
1015,1436,,,
1975,1839,,,
3260,518,,,
3245,809,,,
4084,909,,,
2261,66,,,
4369,1370,,,
3577,373,,,
4246,773,,,
3278,1353,,,
68,843,,,
4356,1464,,,
4017,1110,,,
4347,244,,,
3555,1477,,,
1945,1404,,,
660,708,,,
2491,1146,,,
1025,212,,,
4523,801,,,
2007,1637,,,
2714,308,,,
320,403,,,
2393,584,,,
444,169,,,
2360,1996,,,
2441,681,,,
2184,999,,,
3912,1999,,,
2339,117,,,
1562,895,,,
3842,667,,,
447,165,,,
3797,1586,,,
3039,409,,,
2517,1815,,,
2287,1063,,,
2882,483,,,
1263,3,,,
4030,161,,,
3455,1638,,,
534,1456,,,
510,1958,,,
2802,364,,,
2118,1011,,,
3859,647,,,
1368,527,,,
3986,1446,,,
2325,1764,,,
459,1626,,,
3828,690,,,
2664,545,,,
758,112,,,
2060,1981,,,
1039,815,,,
2118,1107,,,
3203,40,,,
61,329,,,
2006,1692,,,
3765,188,,,
1412,282,,,
259,1953,,,
1915,1727,,,
2635,502,,,
3472,179,,,
4388,1762,,,
965,1907,,,
156,110,,,
3121,443,,,
4487,823,,,
4150,1508,,,
4029,247,,,
3850,1612,,,
3940,124,,,
3005,77,,,
246,1311,,,
891,1634,,,
1605,993,,,
1454,211,,,
2703,1461,,,
3302,1028,,,
3790,796,,,
4010,1937,,,
2554,350,,,
3308,1173,,,
2053,1544,,,
771,1355,,,
4019,1691,,,
4046,1131,,,
562,899,,,
4351,1594,,,
3382,1514,,,
1520,1661,,,
3408,1121,,,
3409,24,,,
3687,1974,,,
4425,319,,,
3449,162,,,
587,438,,,
3386,1891,,,
1949,1583,,,
1899,1429,,,
3291,183,,,
1741,1462,,,
4480,1398,,,
1001,875,,,
2028,570,,,
86,1672,,,
1659,1944,,,
1194,1314,,,
3439,1928,,,
1089,115,,,
2542,277,,,
4326,234,,,
3534,1582,,,
228,783,,,
2121,369,,,
3375,1163,,,
3326,287,,,
3072,957,,,
2322,20,,,
4081,305,,,
3795,1847,,,
254,609,,,
2623,1962,,,
1887,848,,,
3306,703,,,
2490,1896,,,
2256,1491,,,
2084,203,,,
2153,845,,,
2822,1286,,,
2409,1507,,,
865,1173,,,
1106,1872,,,
913,1680,,,
3901,713,,,
3190,221,,,
1429,627,,,
405,1980,,,
4537,381,,,
263,886,,,
639,1387,,,
1481,1429,,,
4454,1337,,,
2093,469,,,
2136,530,,,
4258,1454,,,
1371,1424,,,
4468,141,,,
76,1555,,,
197,1409,,,
1366,1012,,,
157,1075,,,
2980,1807,,,
2064,802,,,
3232,622,,,
2695,1296,,,
217,253,,,
2422,1871,,,
2977,152,,,
3350,605,,,
4400,1957,,,
3576,406,,,
3512,1746,,,
330,1518,,,
321,1379,,,
667,701,,,
1421,192,,,
1832,1472,,,
1578,532,,,
750,1136,,,
2651,1916,,,
1115,1939,,,
2520,1004,,,
122,632,,,
2284,1859,,,
1030,771,,,
2627,1659,,,
3826,1307,,,
2743,1069,,,
4311,1999,,,
2238,1704,,,
1219,1273,,,
3876,1936,,,
3549,1371,,,
4339,348,,,
3500,173,,,
781,1580,,,
1464,537,,,
4029,1363,,,
3767,62,,,
1655,956,,,
2025,1862,,,
1897,1020,,,
2005,143,,,
2757,1112,,,
3656,1023,,,
2606,908,,,
1297,1247,,,
167,260,,,
785,1691,,,
2246,117,,,
2151,1327,,,
2688,810,,,
3755,1974,,,
3302,1848,,,
3172,1251,,,
704,862,,,
3474,610,,,
1470,164,,,
3053,904,,,
445,21,,,
3476,789,,,
2360,137,,,
548,40,,,
116,1043,,,
1793,1075,,,
652,1502,,,
4484,1700,,,
2574,1281,,,
528,907,,,
4083,1795,,,
2061,566,,,
1514,1956,,,
3422,125,,,
3092,115,,,
1179,97,,,
1777,1955,,,
2144,799,,,
3590,1105,,,
3099,430,,,
3036,1430,,,
2360,1842,,,
3602,1633,,,
533,156,,,
1069,672,,,
516,731,,,
1848,1399,,,
4543,1273,,,
2352,1123,,,
3450,1495,,,
3816,992,,,
1455,1259,,,
3654,41,,,
2183,1274,,,
2539,720,,,
434,1065,,,
638,1195,,,
4303,934,,,
1450,536,,,
4279,655,,,
960,1399,,,
2517,451,,,
1762,1860,,,
2801,694,,,
1778,1119,,,
2849,394,,,
2199,133,,,
1511,722,,,
2876,95,,,
3605,455,,,
1051,1402,,,
4470,1417,,,
3547,15,,,
19,1151,,,
4164,1000,,,
4288,234,,,
710,323,,,
2080,1766,,,
4251,424,,,
2380,125,,,
3813,1272,,,
2794,370,,,
612,472,,,
2054,134,,,
2158,1042,,,
363,1600,,,
3885,1194,,,
2291,1704,,,
739,1934,,,
4219,792,,,
2661,1285,,,
154,1660,,,
3139,1795,,,
4493,1159,,,
1162,590,,,
2184,1408,,,
434,914,,,
2900,1026,,,
2644,1329,,,
2260,375,,,
3503,1316,,,
2947,198,,,
654,1981,,,
1100,166,,,
498,1527,,,
3368,338,,,
193,1290,,,
3613,914,,,
911,847,,,
802,1787,,,
2925,1541,,,
3811,451,,,
1833,242,,,
3687,1769,,,
1304,1447,,,
2753,219,,,
1999,1725,,,
8,1781,,,
1946,906,,,
996,1709,,,
2647,797,,,
4489,245,,,
2289,25,,,
3175,1612,,,
2595,469,,,
1911,1547,,,
2099,683,,,
2277,436,,,
1071,665,,,
137,1550,,,
2687,1723,,,
2132,358,,,
141,957,,,
513,458,,,
1383,724,,,
1767,1043,,,
901,991,,,
2977,586,,,
401,479,,,
3960,1772,,,
4165,55,,,
2037,1813,,,
126,1220,,,
2871,340,,,
1585,43,,,
226,517,,,
318,628,,,
2012,767,,,
2278,137,,,
1754,1281,,,
1561,1699,,,
1334,564,,,
3257,1745,,,
1192,1534,,,
210,1256,,,
2775,325,,,
3056,26,,,
3084,837,,,
2904,139,,,
3209,531,,,
1238,1476,,,
4236,326,,,
2529,900,,,
4176,132,,,
3116,195,,,
3225,1891,,,
2894,1835,,,
3712,1137,,,
1842,960,,,
1924,1317,,,
2037,1000,,,
2426,1412,,,
1740,1637,,,
600,1940,,,
247,671,,,
2945,544,,,
666,915,,,
4525,1259,,,
4232,1530,,,
4265,600,,,
2965,579,,,
3732,522,,,
3690,149,,,
4452,594,,,
1567,99,,,
4440,1003,,,
126,1785,,,
2853,26,,,
4045,1615,,,
1510,1761,,,
4276,17,,,
3738,1583,,,
4348,1867,,,
1665,1581,,,
101,1302,,,
597,303,,,
3625,526,,,
3031,720,,,
4384,280,,,
2452,1849,,,
3390,1571,,,
148,1401,,,
3782,641,,,
2864,968,,,
3519,974,,,
1320,152,,,
2679,342,,,
3164,184,,,
3923,1694,,,
29,1475,,,
1754,1791,,,
1313,358,,,
3753,1975,,,
833,1773,,,
4481,1927,,,
4257,1702,,,
3751,1661,,,
2992,115,,,
4365,991,,,
3791,1292,,,
2753,437,,,
448,829,,,
267,600,,,
1108,1247,,,
289,1775,,,
4073,1656,,,
2863,1781,,,
1064,591,,,
382,1824,,,
2114,1264,,,
3358,1425,,,
394,464,,,
3881,1010,,,
2411,1963,,,
1746,302,,,
175,138,,,
3346,442,,,
2178,1084,,,
4470,1718,,,
2108,1737,,,
4026,1250,,,
4151,1578,,,
1595,75,,,
1407,329,,,
347,1146,,,
1250,572,,,
2498,1478,,,
2142,915,,,
2255,1677,,,
109,624,,,
4006,1907,,,
1975,1501,,,
849,559,,,
4058,593,,,
677,31,,,
4541,1529,,,
3,994,,,
1013,568,,,
566,1609,,,
1517,572,,,
485,1829,,,
1642,1976,,,
3335,13,,,
4096,273,,,
1508,603,,,
604,205,,,
3311,1405,,,
2119,1188,,,
1051,615,,,
3636,1889,,,
692,1041,,,
3290,1827,,,
3482,376,,,
3525,1405,,,
2303,810,,,
4055,379,,,
556,18,,,
244,1758,,,
4099,1270,,,
1844,900,,,
2907,447,,,
1534,1412,,,
3715,1780,,,
2865,1979,,,
3525,1477,,,
3075,1702,,,
1133,1930,,,
209,418,,,
4560,1925,,,
2080,166,,,
892,1053,,,
1617,233,,,
95,1886,,,
43,672,,,
631,242,,,
3240,309,,,
671,1092,,,
1855,1238,,,
1497,293,,,
759,1682,,,
2772,1382,,,
1328,475,,,
392,354,,,
498,827,,,
4129,1298,,,
2476,746,,,
582,1452,,,
3214,783,,,
3167,243,,,
2246,815,,,
1768,561,,,
316,230,,,
3169,246,,,
203,23,,,
2489,894,,,
1244,1201,,,
1972,1025,,,
808,1720,,,
3337,345,,,
4116,1182,,,
1176,1776,,,
1780,1138,,,
1096,850,,,
2522,874,,,
3204,647,,,
2115,101,,,
2355,586,,,
3977,1700,,,
970,818,,,
319,1845,,,
3194,429,,,
404,1414,,,
3300,1094,,,
514,564,,,
3607,1197,,,
3810,572,,,
1987,484,,,
4122,1071,,,
3801,239,,,
4432,473,,,
4459,1351,,,
1380,197,,,
607,671,,,
2144,882,,,
1025,1005,,,
4558,474,,,
988,1686,,,
330,272,,,
503,12,,,
3851,961,,,
1350,147,,,
213,559,,,
4226,71,,,
2157,1344,,,
3950,801,,,
4471,1334,,,
389,1945,,,
878,1130,,,
797,357,,,
3826,92,,,
511,632,,,
2892,1557,,,
3277,971,,,
2276,1752,,,
3900,581,,,
3595,73,,,
2776,1986,,,
4524,841,,,
3106,1701,,,
3812,1982,,,
3058,131,,,
3773,1425,,,
178,1168,,,
1889,1476,,,
1886,1525,,,
3342,1146,,,
3868,1128,,,
2686,64,,,
2344,1329,,,
4103,1493,,,
697,483,,,
173,1797,,,
1824,114,,,
4052,791,,,
4439,1414,,,
2368,1134,,,
4529,595,,,
3374,53,,,
2638,244,,,
1360,1869,,,
1822,221,,,
360,1152,,,
4513,938,,,
37,817,,,
2424,834,,,
2649,525,,,
1795,445,,,
1624,10,,,
2219,655,,,
1778,1342,,,
208,154,,,
2212,802,,,
4568,367,,,
1460,877,,,
218,897,,,
3883,1592,,,
270,1541,,,
17,98,,,
196,1526,,,
1291,266,,,
3293,1578,,,
3930,1972,,,
2931,1888,,,
2831,1182,,,
2196,1823,,,
3746,1912,,,
2912,1354,,,
1697,380,,,
3642,102,,,
2437,1714,,,
749,1226,,,
3560,33,,,
1768,966,,,
4437,1218,,,
1170,455,,,
2864,1409,,,
676,1402,,,
873,463,,,
3951,1851,,,
1183,664,,,
1697,407,,,
442,127,,,
1614,937,,,
2927,549,,,
4252,1342,,,
1374,1024,,,
752,1455,,,
3982,149,,,
1470,690,,,
3257,426,,,
1888,981,,,
2082,45,,,
244,1681,,,
4564,197,,,
444,37,,,
2166,468,,,
109,304,,,
4490,282,,,
4324,1050,,,
3600,1437,,,
663,654,,,
900,440,,,
1394,1497,,,
3081,872,,,
4212,137,,,
173,1265,,,
2538,539,,,
2554,1483,,,
1943,709,,,
503,1943,,,
3337,108,,,
2672,545,,,
3895,1782,,,
4057,1284,,,
1064,537,,,
778,189,,,
838,445,,,
1120,407,,,
3734,1604,,,
897,1470,,,
3394,1231,,,
4332,1993,,,
886,1412,,,
6,1281,,,
4452,1381,,,
794,1698,,,
3807,787,,,
3486,79,,,
3597,1928,,,
1954,749,,,
3082,837,,,
1079,1162,,,
715,220,,,
2800,673,,,
1277,186,,,
3508,579,,,
4060,75,,,
1694,609,,,
3788,589,,,
960,1778,,,
609,1576,,,
104,1648,,,
3791,1314,,,
55,233,,,
3312,1949,,,
4480,1251,,,
3442,1387,,,
4412,477,,,
3633,960,,,
2299,514,,,
3516,756,,,
2576,906,,,
845,1998,,,
2439,1241,,,
3964,1924,,,
1973,498,,,
2935,653,,,
2607,1408,,,
3588,144,,,
2815,1848,,,
1605,1687,,,
3914,481,,,
2447,1948,,,
1558,65,,,
2875,1109,,,
1446,304,,,
2663,917,,,
3853,891,,,
3726,1423,,,
3186,511,,,
4516,329,,,
4121,870,,,
4046,1096,,,
1854,1462,,,
3136,1468,,,
741,1748,,,
3255,50,,,
3235,1766,,,
285,541,,,
1883,1395,,,
1351,575,,,
2090,116,,,
4030,133,,,
252,1551,,,
837,1195,,,
2223,613,,,
142,688,,,
2960,1327,,,
518,416,,,
3690,224,,,
643,417,,,
2945,1279,,,
818,1398,,,
3187,1003,,,
1866,942,,,
1181,803,,,
1875,1341,,,
486,321,,,
2574,1897,,,
4090,1662,,,
4121,800,,,
1266,479,,,
2825,384,,,
3511,341,,,
631,1366,,,
767,530,,,
3031,1263,,,
2890,929,,,
1928,1735,,,
1930,508,,,
4237,591,,,
2442,1731,,,
768,1241,,,
3301,616,,,
1054,987,,,
145,394,,,
3644,172,,,
1553,883,,,
4268,1186,,,
730,1128,,,
2692,26,,,
3427,1690,,,
3335,717,,,
449,756,,,
1619,227,,,
224,159,,,
4489,274,,,
486,838,,,
2947,838,,,
703,731,,,
4378,1303,,,
1807,920,,,
2206,1402,,,
1678,27,,,
2299,838,,,
1718,527,,,
3417,1254,,,
2094,922,,,
2698,1777,,,
3650,78,,,
4424,1132,,,
513,1392,,,
4381,772,,,
4184,46,,,
3715,1075,,,
2087,639,,,
2385,1023,,,
4087,565,,,
1216,251,,,
2472,1829,,,
2185,1976,,,
789,673,,,
3560,328,,,
3890,688,,,
3251,1541,,,
1210,40,,,
791,742,,,
4502,1702,,,
4116,1819,,,
2434,1269,,,
2025,244,,,
172,1466,,,
3414,1618,,,
2399,1126,,,
4192,863,,,
2528,1021,,,
1094,1151,,,
1686,877,,,
1174,1817,,,
3278,1207,,,
4431,868,,,
1981,1749,,,
2531,1969,,,
4382,1977,,,
4051,1725,,,
202,1706,,,
1444,1860,,,
2815,426,,,
874,1001,,,
3528,922,,,
1415,1857,,,
339,1740,,,
2618,1341,,,
2923,10,,,
2221,837,,,
4414,402,,,
1294,1832,,,
3167,1545,,,
1173,394,,,
3674,1747,,,
3999,993,,,
1725,1635,,,
1872,1441,,,
856,593,,,
1570,1474,,,
2832,311,,,
4372,456,,,
806,1600,,,
1095,1700,,,
3900,821,,,
3299,1313,,,
3375,1621,,,
1870,334,,,
2230,1961,,,
58,1798,,,
2148,744,,,
874,1642,,,
3710,974,,,
2116,1065,,,
2191,806,,,
3922,1228,,,
3567,1795,,,
2861,310,,,
1527,1224,,,
1082,1233,,,
2544,1397,,,
3364,1598,,,
4328,1797,,,
2777,479,,,
963,430,,,
3457,1979,,,
1492,1000,,,
558,208,,,
3998,1109,,,
3109,1438,,,
605,485,,,
3870,593,,,
875,66,,,
2076,988,,,
3116,1873,,,
1204,928,,,
2492,41,,,
2748,1980,,,
2185,1324,,,
3810,1534,,,
244,1321,,,
2743,1682,,,
59,1215,,,
193,23,,,
2973,641,,,
3687,1633,,,
2179,1006,,,
2789,858,,,
4416,1993,,,
365,502,,,
4065,1869,,,
3489,1122,,,
3519,162,,,
2620,1267,,,
4485,472,,,
3855,1297,,,
4342,854,,,
2500,1589,,,
964,1922,,,
1894,1059,,,
2094,1710,,,
997,1551,,,
1499,1790,,,
3826,718,,,
3654,1981,,,
389,1528,,,
4155,1475,,,
4494,819,,,
1970,520,,,
1648,861,,,
2937,505,,,
2400,819,,,
4535,749,,,
1480,521,,,
1069,1915,,,
2148,1016,,,
3039,522,,,
1063,1324,,,
2407,14,,,
4538,1870,,,
4502,1198,,,
995,1414,,,
3245,1143,,,
129,1488,,,
1585,876,,,
3058,799,,,
2083,93,,,
2593,1807,,,
904,729,,,
4086,1925,,,
3556,161,,,
2959,1795,,,
2612,484,,,
3417,777,,,
894,1005,,,
2198,435,,,
828,19,,,
916,305,,,
273,997,,,
837,657,,,
2457,66,,,
3879,1071,,,
1865,1054,,,
666,1786,,,
1421,395,,,
4248,742,,,
1973,1659,,,
2628,1702,,,
4360,423,,,
2100,1040,,,
2363,665,,,
68,1489,,,
830,1834,,,
1129,1375,,,
3847,1480,,,
3983,260,,,
616,899,,,
1136,694,,,
3711,952,,,
4109,116,,,
881,1469,,,
2698,1075,,,
3231,186,,,
4210,519,,,
2836,370,,,
1632,1453,,,
37,1422,,,
806,487,,,
3782,741,,,
2363,1566,,,
2276,1535,,,
4089,112,,,
2117,709,,,
117,1045,,,
4413,1528,,,
16,1427,,,
1613,247,,,
241,1124,,,
4511,1809,,,
1341,1938,,,
1397,659,,,
375,352,,,
3375,419,,,
2192,1998,,,
812,1607,,,
3263,1377,,,
2732,1915,,,
2478,260,,,
276,589,,,
1296,981,,,
2056,185,,,
3897,423,,,
3529,1562,,,
2112,1019,,,
2700,1475,,,
1063,482,,,
3489,767,,,
2675,1710,,,
3797,472,,,
1086,579,,,
4401,660,,,
119,1176,,,
1414,649,,,
1996,1034,,,
3228,441,,,
2686,858,,,
3521,773,,,
1496,1395,,,
3473,689,,,
366,1989,,,
112,458,,,
68,736,,,
3062,626,,,
4561,614,,,
215,1602,,,
1007,1362,,,
4409,1471,,,
4290,844,,,
113,638,,,
58,217,,,
2075,1179,,,
0,862,,,
3,1770,,,
2786,1062,,,
1636,1536,,,
3825,1508,,,
4513,1489,,,
1289,1956,,,
3332,1486,,,
4394,1455,,,
4018,1343,,,
1344,599,,,
1296,1503,,,
428,1602,,,
1599,299,,,
84,1140,,,
3810,1963,,,
591,1150,,,
515,363,,,
4549,1867,,,
524,941,,,
3557,1258,,,
1426,1065,,,
1395,99,,,
1720,483,,,
3920,1296,,,
3174,1547,,,
3284,1769,,,
1403,1427,,,
946,1293,,,
3072,1134,,,
2257,993,,,
579,1223,,,
2922,1142,,,
568,862,,,
